,V1_in,V2_in,V3_in,t,V1,V2,V3,I1,I2,I3,ax,ay,az,gx,gy,gz
56,100,-300,100,7569.91,49.68,-242.19,47.0,0.42169816129032256,0.7994742256410262,0.41880320634920615,-0.09335714285714289,-0.00821428571428572,9.867571428571429,-0.004571428571428572,-0.007214285714285715,-0.09414285714285713
57,200,-100,100,8000.0,114.16304347826087,-29.903225806451612,64.53,0.8485421529411772,0.647607535828877,0.2042918880434785,-0.08048951048951049,0.033286713286713294,9.811538461538463,0.0060139860139860135,0.0015384615384615385,0.09083916083916083
58,200,-200,100,7085.15,136.8409090909091,-134.325,64.25316455696202,0.7109828445086709,0.7382161077844311,0.236651363529412,-0.0713846153846154,0.060384615384615384,9.798846153846153,0.0016153846153846153,-0.007692307692307694,0.03623076923076923
59,200,-300,100,6558.25,143.4,-239.10309278350516,62.65384615384615,0.6569067806451613,0.7950352229299364,0.2489876190789475,-0.019590163934426228,0.004016393442622949,9.800655737704918,-0.002295081967213114,0.0040163934426229505,-0.03155737704918033
60,300,-100,100,7476.3,227.4,-36.21176470588235,65.57142857142857,0.8743145612716771,0.609173652795031,0.1493119414634146,-0.09948905109489051,0.0027737226277372248,9.804671532846715,0.005474452554744526,0.0021897810218978104,0.1591970802919708
61,300,-200,100,8000.0,236.79,-130.41,66.69,0.8409260194174765,0.7738363592233011,0.15248213191489368,0.003877551020408159,0.035170068027210885,9.79170068027211,0.006394557823129252,0.0005442176870748285,0.0993877551020408
62,300,-300,100,7658.59,245.16,-236.79,68.04,0.8278184022346369,0.8369063387978146,0.1908995040462429,-0.10683453237410072,0.0397841726618705,9.816402877697842,-0.0002877697841726613,0.002589928057553957,0.03302158273381295
63,100,-100,200,8000.0,66.96,-34.02,125.90526315789474,0.1697659763736264,0.5817482612903222,0.7779094523076927,-0.013469387755102044,0.030884353741496604,9.81904761904762,0.006598639455782314,0.0027210884353741503,0.09462585034013606
64,100,-200,200,8000.0,65.88,-135.0,138.51,0.20526967348066333,0.7182217712765963,0.6855956083769636,0.04236486486486486,0.13256756756756757,9.844256756756756,0.0036486486486486487,-0.0008783783783783782,0.03162162162162162
65,100,-300,200,7729.64,62.64,-239.38144329896906,139.32,0.22526416440677996,0.7857735376344092,0.6583056961956523,-0.0019858156028368873,-0.002198581560283685,9.824893617021276,-0.0015602836879432627,-0.0021985815602836877,-0.029574468085106383
66,200,-100,200,8000.0,146.61,-32.234693877551024,146.07,0.5046506544117644,0.6539180458100554,0.48131141094527324,-0.01785234899328859,0.04731543624161075,9.870872483221477,0.008993288590604026,-0.00946308724832215,0.15845637583892616
67,200,-200,200,8000.0,139.59,-124.2,143.91,0.4647966640883978,0.7850313529729738,0.491763392178771,0.06115646258503403,0.021088435374149662,9.804013605442178,0.004149659863945578,-0.002721088435374149,0.09965986394557823
68,200,-300,200,8000.0,147.96,-238.14,149.31,0.45190667563451736,0.7952489803921573,0.4776295,0.001586206896551721,0.01889655172413793,9.797586206896552,0.001586206896551724,0.002482758620689655,0.03462068965517242
69,300,-100,200,7387.94,247.86,-38.2247191011236,167.13,0.7546559736842111,0.6508213764044946,0.2820510179775285,0.06116788321167884,-0.04897810218978103,9.758832116788321,0.011751824817518249,-0.000510948905109489,0.22335766423357664
70,300,-200,200,7505.68,237.6,-147.15,-145.8,0.851336750531916,0.5671972931034485,0.5431100000000001,0.005390070921985814,0.013475177304964536,9.767801418439717,-0.0020567375886524817,7.092198581560251e-05,-0.0324113475177305
71,300,-300,200,5725.73,246.32876712328766,-239.0921052631579,161.06896551724137,0.7329916533333332,0.8017553825503357,0.3172207770270273,0.10323809523809524,0.04047619047619048,9.83047619047619,0.0039047619047619052,-0.0006666666666666663,0.09123809523809522
72,100,-100,300,8000.0,67.23,-39.97402597402598,236.25,0.1344285655339806,0.6346779126213594,0.882748281553399,0.06463087248322148,-0.004429530201342284,9.815234899328859,0.007919463087248323,-0.00348993288590604,0.15791946308724833
73,100,-200,300,8000.0,68.04,-142.56,241.11,0.16928040339805847,0.6961665291262136,0.7976103349514567,0.016979865771812083,0.006577181208053697,9.811342281879194,0.0051677852348993285,-0.0035570469798657726,0.09637583892617449
