,V1_in,V2_in,V3_in,t,V1,V2,V3,I1,I2,I3,ax,ay,az,gx,gy,gz
57,200,-100,100,8000.0,147.39795918367346,-47.666666666666664,66.6734693877551,0.4963942192708331,0.36646914974358996,0.1363763291208792,0.15908450704225355,-0.1378169014084507,10.575492957746478,0.0035211267605633804,-0.012746478873239438,0.09739436619718309
58,200,-200,100,8000.0,151.25510204081633,-152.90816326530611,69.42857142857143,0.4921582781553398,0.4646201653846155,0.16274729637305707,0.11838028169014084,-0.13253521126760565,10.582394366197182,0.003098591549295775,-0.014366197183098594,0.030422535211267608
59,200,-300,100,8000.0,156.76530612244898,-265.0408163265306,-265.0408163265306,0.4282542644230771,0.449457451923077,0.19489629086538457,0.11394366197183098,-0.12640845070422538,10.57380281690141,0.00528169014084507,-0.01176056338028169,-0.040633802816901404
60,300,-100,100,7679.81,258.42857142857144,-57.22826086956522,71.08163265306122,0.5108974754999995,0.34064010466321304,0.140671361325967,0.20014598540145986,-0.16693430656934305,10.561532846715329,0.0018248175182481751,-0.011824817518248177,0.17087591240875913
61,300,-200,100,7883.37,259.53061224489795,-156.76530612244898,69.42857142857143,0.4940828370192308,0.40261323125000026,0.16641265396039617,0.18204225352112677,-0.14992957746478872,10.578028169014084,0.0028873239436619713,-0.009295774647887325,0.09838028169014083
62,300,-300,100,7298.19,256.5,-264.2142857142857,66.39795918367346,0.5062738468085106,0.4684141849162012,0.1538460174157304,0.0662043795620438,-0.11014598540145985,10.56080291970803,0.003430656934306569,-0.009781021897810221,0.026861313868613138
63,100,-100,200,8000.0,65.84693877551021,-51.62637362637363,143.26530612244898,0.17677368042328057,0.37559571005025144,0.47717323121951183,0.1540140845070423,-0.15316901408450703,10.589859154929577,0.003591549295774648,-0.012183098591549296,0.0956338028169014
64,100,-200,200,8000.0,66.94897959183673,-154.28571428571428,151.53061224489795,0.16239302549019613,0.42615861105769226,0.4320757985576923,0.14457746478873237,-0.1369718309859155,10.581901408450705,0.005,-0.009647887323943663,0.032183098591549296
65,100,-300,200,8000.0,65.84693877551021,-264.48979591836735,158.41836734693877,0.22411223557692334,0.5024654278846156,0.4144475543269233,0.12415492957746481,-0.11535211267605636,10.576901408450702,0.006267605633802817,-0.0123943661971831,-0.04098591549295774
66,200,-100,200,8000.0,164.75510204081633,-47.11224489795919,165.58163265306123,0.34504413990384664,0.409516543269231,0.3301279480769236,0.12183098591549293,-0.18345070422535212,10.575140845070424,0.002676056338028169,-0.012323943661971832,0.16985915492957745
67,200,-200,200,8000.0,162.55102040816325,-155.3877551020408,162.8265306122449,0.30565098706467714,0.42333578787878784,0.29581885960591164,0.10767605633802817,-0.17422535211267606,10.57507042253521,0.002887323943661972,-0.010774647887323945,0.10239436619718309
68,200,-300,200,5778.64,163.66153846153847,-260.6666666666667,163.82432432432432,0.3207160317460322,0.5347454282608695,0.37593671615384655,0.11276190476190476,-0.1377142857142857,10.571333333333333,0.00638095238095238,-0.001809523809523809,0.02504761904761905
69,300,-100,200,5118.2,252.93103448275863,-46.343283582089555,168.49367088607596,0.5094017008333337,0.36376870000000017,0.19156586694214886,0.12608695652173912,-0.24478260869565216,10.574456521739132,-0.00021739130434782604,-0.012717391304347828,0.23271739130434782
70,300,-200,200,7397.15,262.5612244897959,-157.59183673469389,169.71428571428572,0.4575935953846154,0.43010268418079134,0.19559656125654473,0.11120300751879698,-0.18090225563909776,10.568872180451129,0.0018796992481203006,-0.011428571428571429,0.16541353383458646
71,300,-300,200,6204.23,266.35955056179773,-264.42391304347825,174.9,0.420323883435583,0.4097928132530121,0.17948701986301377,0.048818181818181816,-0.09081818181818184,10.560909090909089,0.0036363636363636364,-0.01109090909090909,0.10454545454545454
72,100,-100,300,8000.0,66.32608695652173,-50.69387755102041,254.57142857142858,0.15074928115942043,0.3438458955000002,0.4878048346341461,0.07492957746478873,-0.11366197183098592,10.566478873239436,0.0011475409836065576,-0.01323943661971831,0.16246478873239434
73,100,-200,300,8000.0,69.42857142857143,-156.76530612244898,258.42857142857144,0.15499841910112366,0.38922784126984095,0.44782657807486637,0.0326056338028169,-0.13169014084507039,10.570422535211268,0.0028169014084507044,-0.012957746478873242,0.0978169014084507
74,100,-300,300,5870.9,64.20731707317073,-259.53061224489795,266.14285714285717,0.21318663571428564,0.5176488577922082,0.3835964086092718,0.027058823529411767,-0.07490196078431373,10.574019607843137,0.014705882352941176,-0.009313725490196078,0.020784313725490198
75,200,-100,300,8000.0,172.46938775510205,-52.89795918367347,259.53061224489795,0.15495548653846156,0.3466467278846155,0.4987672355769232,0.07359154929577466,-0.1715492957746479,10.560633802816902,-0.0006338028169014084,-0.012183098591549297,0.2401408450704225
76,200,-200,300,7123.48,170.81632653061226,-157.0408163265306,256.7755102040816,0.17601793823529416,0.39306163117647064,0.4381638895027623,0.07204724409448819,-0.17188976377952755,10.580157480314961,0.0005511811023622047,-0.012047244094488188,0.17196850393700785
77,200,-300,300,8000.0,170.5408163265306,-267.7959183673469,266.4183673469388,0.19885131041666684,0.43655484820512835,0.3712206079601993,0.0019014084507042227,-0.13119718309859157,10.597535211267605,0.0030985915492957746,-0.010140845070422535,0.09767605633802816
78,300,-100,300,8000.0,267.7959183673469,-47.53125,265.31632653061223,0.3410947097297303,0.36902660454545466,0.3347042839572197,0.03330985915492959,-0.16514084507042256,10.58507042253521,-0.0023239436619718313,-0.010422535211267608,0.2858450704225352
79,300,-200,300,8000.0,266.14285714285717,-150.8659793814433,267.7959183673469,0.3291274301587305,0.39656311151832474,0.2918710074468089,0.028309859154929586,-0.11429577464788733,10.581690140845069,-0.0006338028169014088,-0.009577464788732394,0.2342253521126761
80,300,-300,300,6575.37,275.234693877551,-268.8979591836735,277.4387755102041,0.31133429829545495,0.4172620278688523,0.3011027240223468,8.130081300813197e-05,-0.11065040650406503,10.588699186991871,0.0013008130081300813,-0.012276422764227642,0.16211382113821135
81,100,100,-100,8000.0,47.876288659793815,54.55102040816327,-39.94897959183673,0.3731506735576924,0.34516741923076916,0.5104781927884618,-0.07246478873239437,-0.12950704225352114,10.581267605633805,0.004577464788732395,-0.011666666666666667,0.028591549295774645
82,100,200,-100,8000.0,62.54081632653061,157.8673469387755,-45.0,0.2629510821428578,0.42517239423076914,0.4199948701923075,-0.06852112676056339,-0.13690140845070423,10.582394366197184,0.0025352112676056337,-0.01147887323943662,0.09633802816901409
83,100,300,-100,8000.0,66.12244897959184,265.8673469387755,-49.26315789473684,0.22596990481283455,0.4098658385786803,0.3504270788888894,-0.07271428571428573,-0.11914285714285715,10.565142857142856,-0.0012142857142857142,-0.012571428571428572,0.16342857142857145
84,200,100,-100,8000.0,151.80612244897958,65.84693877551021,-44.90816326530612,0.5073964519230769,0.1830012619289342,0.4502779894179893,-0.04549295774647887,-0.11528169014084508,10.59169014084507,0.00147887323943662,-0.01204225352112676,0.10394366197183098
85,200,200,-100,8000.0,163.6530612244898,166.1326530612245,-45.62068965517241,0.37043860673076956,0.32106999178744,0.41533487971014477,-0.027535211267605636,-0.1358450704225352,10.574084507042253,0.00042253521126760555,-0.01323943661971831,0.16661971830985914
86,200,300,-100,8000.0,169.16326530612244,270.0,-52.07142857142857,0.2877216552884624,0.40039427403846173,0.38572460576923084,-0.028943661971830983,-0.1462676056338028,10.573380281690142,-0.00323943661971831,-0.012816901408450706,0.23929577464788734
87,300,100,-100,8000.0,258.9795918367347,67.22448979591837,-45.6,0.5043603152284264,0.15357469100529114,0.4005754198979594,-0.044225352112676065,-0.13408450704225353,10.57443661971831,-0.0007042253521126761,-0.01176056338028169,0.16760563380281687
88,300,200,-100,8000.0,260.6326530612245,171.3673469387755,-48.73170731707317,0.47559166875000003,0.21659251346153882,0.410872596153846,-0.03267605633802817,-0.12281690140845074,10.570985915492956,-0.003169014084507043,-0.012042253521126763,0.23908450704225354
89,300,300,-100,8000.0,271.6530612244898,270.8265306122449,-47.76923076923077,0.3595905298076926,0.34146921538461555,0.40188098090452246,-0.020774647887323944,-0.14514084507042252,10.568309859154928,-0.004295774647887324,-0.01323943661971831,0.30767605633802814
90,100,100,-200,8000.0,55.125,58.15384615384615,-150.42857142857142,0.33357963125,0.2864074980582531,0.5018491350961539,-0.0771830985915493,-0.15774647887323942,10.568380281690139,0.00676056338028169,-0.010000000000000002,-0.03232394366197183
91,100,200,-200,8000.0,60.06122448979592,157.59183673469389,-154.5612244897959,0.2745313000000006,0.39164178846153874,0.4568417425742574,-0.07443661971830987,-0.1424647887323944,10.56767605633803,0.004295774647887325,-0.010140845070422535,0.03197183098591549
92,100,300,-200,8000.0,63.642857142857146,268.8979591836735,-154.5612244897959,0.24383605817307757,0.39620293846153853,0.4302266346153845,-0.016056338028169012,-0.11457746478873242,10.568450704225354,0.0032394366197183106,-0.011760563380281693,0.09985915492957746
93,200,100,-200,8000.0,150.9795918367347,68.05102040816327,-150.70408163265307,0.547337260096154,0.18071975096153883,0.5197238846153845,-0.05077464788732395,-0.1433802816901408,10.573380281690142,0.005704225352112676,-0.009788732394366197,0.02647887323943662
94,200,200,-200,8000.0,158.14285714285714,156.3896103896104,-138.9438202247191,0.3113915074626867,0.28268261871921224,0.41607181597938103,0.06542253521126762,-0.16640845070422536,10.622605633802818,0.0026056338028169015,-0.010492957746478874,0.101056338028169
95,200,300,-200,8000.0,166.40816326530611,266.96938775510205,-150.9795918367347,0.2904336903846158,0.3810402317307694,0.44847126971153856,-0.15640845070422535,-0.1941549295774648,10.586478873239434,-0.0034507042253521126,-0.01450704225352113,0.1738732394366197
96,300,100,-200,8000.0,260.35714285714283,66.39795918367346,-153.18367346938774,0.4839742937500002,0.15781112164948463,0.43281544759615376,0.0895774647887324,-0.1444366197183099,10.577253521126758,0.0030281690140845073,-0.01140845070422535,0.10330985915492956
97,300,200,-200,8000.0,262.5612244897959,169.71428571428572,-152.08163265306123,0.45752387020202023,0.2164047020942412,0.44936537525252523,0.11570422535211268,-0.16070422535211268,10.582605633802817,0.0013380281690140844,-0.013098591549295775,0.1707042253521127
98,300,300,-200,6515.84,270.8265306122449,271.92857142857144,-153.7826086956522,0.36621030122699405,0.33110345714285727,0.46122760606060603,0.07516393442622953,-0.17081967213114754,10.591967213114753,0.0006557377049180329,-0.011393442622950821,0.2310655737704918
99,100,100,-300,8000.0,57.45348837209303,58.395348837209305,-258.42857142857144,0.3062381721649487,0.2804811632653069,0.5040680384615388,0.08373239436619717,-0.18767605633802817,10.582605633802814,0.008028169014084508,-0.009507042253521128,-0.10295774647887322
100,100,200,-300,8000.0,57.41379310344828,149.05102040816325,-247.9591836734694,0.2562600742690063,0.3505672092896177,0.47312752033898287,0.09507042253521127,-0.14007042253521126,10.567535211267604,0.007183098591549296,-0.006690140845070423,-0.03464788732394366
101,100,300,-300,7551.49,62.06896551724138,260.0816326530612,-253.46938775510205,0.23061993255813967,0.3879139894736842,0.47023536257309917,-0.015693430656934317,-0.20306569343065695,10.58094890510949,0.0048175182481751825,-0.010875912408759125,0.03708029197080292
102,200,100,-300,6974.23,154.28571428571428,66.16483516483517,-254.57142857142858,0.4093669023121388,0.1739925244047621,0.53707143373494,0.016299212598425192,-0.21299212598425196,10.58062992125984,0.0051181102362204715,-0.012283464566929135,-0.028818897637795278
103,200,200,-300,7254.87,162.27551020408163,161.14736842105262,-256.7755102040816,0.3055671066298347,0.3144707310344833,0.46680519459459496,0.018473282442748096,-0.18862595419847328,10.580916030534352,0.0024427480916030535,-0.011526717557251908,0.03221374045801527
104,200,300,-300,8000.0,171.64285714285714,270.2755102040816,-260.0816326530612,0.2709563721153849,0.3582344663461541,0.4732494471153847,-0.020704225352112672,-0.1965492957746479,10.57823943661972,0.0017605633802816902,-0.01147887323943662,0.10619718309859157
105,300,100,-300,6045.53,262.2061855670103,66.64556962025317,-258.9795918367347,0.44170933333333334,0.1844676402877697,0.4893161987179487,-0.014672897196261681,-0.15822429906542057,10.5796261682243,0.0050467289719626175,-0.010934579439252336,0.03719626168224299
106,300,200,-300,8000.0,254.29591836734693,163.27058823529413,-247.1326530612245,0.42486193227848074,0.2362635337662338,0.48971187037037023,0.012957746478873237,-0.19183098591549297,10.566478873239435,0.00176056338028169,-0.012816901408450706,0.09732394366197183
107,300,300,-300,7286.89,272.4795918367347,272.7551020408163,-263.38775510204084,0.3321609102857146,0.32671153736263797,0.479067062146893,-0.07613636363636364,-0.13681818181818184,10.584090909090909,-0.0046212121212121215,-0.011212121212121211,0.17409090909090913
108,-100,-100,100,8000.0,-51.80232558139535,-56.903225806451616,41.48780487804878,0.33830017329842954,0.3088316450000004,0.44932833915343934,-0.03147887323943662,-0.1690845070422535,10.575985915492957,0.004827586206896552,-0.01,-0.05035211267605633
109,-100,-200,100,8000.0,-59.744680851063826,-149.60204081632654,45.333333333333336,0.2171472338541671,0.4529486049999996,0.4040620286516853,0.07929577464788734,-0.17359154929577464,10.588943661971834,0.008239436619718309,-0.01028169014084507,-0.11823943661971831
110,-100,-300,100,8000.0,-64.1938775510204,-259.2551020408163,50.625,0.2177627043478264,0.46104527884615376,0.3750155428571426,0.07887323943661971,-0.17830985915492958,10.596197183098592,0.009507042253521128,-0.008661971830985915,-0.18746478873239436
111,-200,-100,100,8000.0,-144.9,-65.0204081632653,40.36082474226804,0.446868807692307,0.16728288221153845,0.39903836153846106,0.08190140845070422,-0.198943661971831,10.588591549295776,0.00823943661971831,-0.009225352112676057,-0.11985915492957747
112,-200,-200,100,8000.0,-152.15625,-158.69387755102042,41.806451612903224,0.3530375246305419,0.3314839389423081,0.43185540443349735,0.055774647887323954,-0.15619718309859154,10.590352112676056,0.01035211267605634,-0.009507042253521128,-0.18647887323943657
113,-200,-300,100,8000.0,-166.1326530612245,-255.6734693877551,41.53846153846154,0.24310962834224625,0.4310896399038463,0.386909375263158,0.07943661971830987,-0.15309859154929575,10.594225352112677,0.011338028169014087,-0.0074647887323943665,-0.2577464788732394
