,V1_in,V2_in,V3_in,t,V1,V2,V3,I1,I2,I3,ax,ay,az,gx,gy,gz
22,200,200,300,4682.63,176.8695652173913,166.4262295081967,247.62857142857143,0.15384602,0.26770151192660546,0.6037695811965814,0.18127906976744187,-0.16023255813953488,10.536976744186045,0.005232558139534883,-0.016279069767441864,0.3694186046511628
23,200,300,300,3819.87,190.8,259.5223880597015,263.71232876712327,0.09380856829268296,0.4923077,0.472599235294118,0.1401388888888889,-0.15027777777777776,10.55722222222222,-0.002222222222222222,-0.017083333333333332,0.4280555555555555
24,300,100,300,3383.57,269.5,61.2,258.88235294117646,0.3038606689655173,0.24683327349397582,0.5203252317073169,0.10375000000000001,-0.216875,10.5496875,-0.00046875,-0.0190625,0.34328125
25,300,200,300,3733.55,271.3728813559322,166.609756097561,253.3846153846154,0.27427233483146063,0.2600332217391304,0.517241379310345,0.123,-0.1812857142857143,10.537142857142857,0.0025714285714285713,-0.016999999999999998,0.4164285714285714
26,300,300,300,3405.49,270.91525423728814,257.4,265.17857142857144,0.27572000864197527,0.3618232024691359,0.3047709683544304,0.17612903225806453,-0.10225806451612904,10.589516129032257,0.0014516129032258068,-0.020161290322580645,0.5022580645161291
27,-100,100,100,8000.0,-34.8876404494382,47.42307692307692,49.59782608695652,0.6614136009756096,0.38461517853403127,0.3631603734693883,0.04219178082191781,-0.17376712328767127,10.531575342465754,0.004383561643835616,-0.010479452054794522,0.0386986301369863
28,-100,200,100,5658.2,-37.706896551724135,132.95454545454547,67.03448275862068,0.5614667289719624,0.6824788675,0.11805017128712873,0.07846153846153846,-0.1827884615384615,10.536153846153846,0.0025961538461538457,-0.012115384615384615,0.10355769230769231
29,-100,300,100,4038.64,-42.84782608695652,246.20338983050848,60.096774193548384,0.44711523750000026,0.5106047160493824,0.1966980945205479,0.11944444444444444,-0.20805555555555555,10.547777777777776,0.0037499999999999994,-0.017916666666666668,0.16402777777777777
30,-200,100,100,8000.0,-136.62,47.31958762886598,49.2906976744186,0.6785306472636815,0.3929070298507464,0.31965783589743646,0.09123287671232877,-0.1476027397260274,10.53849315068493,0.005684931506849316,-0.009246575342465752,-0.01226027397260274
31,-200,200,100,4514.17,-143.14285714285714,151.875,65.11764705882354,0.6264728108108103,0.5810440803571426,0.21453754954128462,0.04353658536585365,-0.19804878048780486,10.546097560975609,0.005609756097560976,-0.008658536585365853,0.047073170731707324
32,-200,300,100,3239.05,-146.71698113207546,254.57142857142858,63.75,0.6138585357142856,0.6069418902439024,0.22390736478873238,0.054,-0.24215384615384616,10.557076923076924,0.002,-0.011846153846153847,0.10107692307692308
33,-300,100,100,5999.15,-245.67032967032966,49.69565217391305,52.44230769230769,0.6942552974683545,0.359486906666667,0.3338391381578951,0.06336283185840708,-0.16831858407079645,10.54132743362832,0.0075221238938053105,-0.010088495575221238,-0.06805309734513275
34,-300,200,100,4356.81,-246.0483870967742,148.9090909090909,61.132075471698116,0.6868290940170939,0.5268738192307689,0.235640856,0.06741176470588235,-0.2037647058823529,10.542,0.007058823529411766,-0.011529411764705882,-0.006588235294117647
35,-300,300,100,2967.69,-248.60377358490567,255.375,59.68421052631579,0.6166996666666663,0.5576922387499998,0.25106819027777777,0.10017857142857145,-0.2553571428571428,10.544285714285712,0.007499999999999999,-0.008035714285714287,0.04660714285714286
36,-100,100,200,6828.0,-28.0125,68.48780487804878,118.38461538461539,0.7702928940828405,0.18312741419753087,1.0092190005617978,0.07507936507936509,-0.18087301587301588,10.546111111111111,0.005317460317460318,-0.011984126984126982,0.09119047619047618
37,-100,200,200,5868.27,-18.473684210526315,146.06024096385542,139.6184210526316,0.8094967777777778,0.4698394395683454,0.6433088849315065,0.05311926605504587,-0.18935779816513762,10.559174311926604,0.002844036697247707,-0.013302752293577984,0.1546788990825688
