,V1_in,V2_in,V3_in,t,V1,V2,V3,I1,I2,I3,ax,ay,az,gx,gy,gz
0,100,100,100,,,,,,,,,,,,,
1,100,200,100,8000.0,35.174311926605505,78.75,35.628865979381445,0.617557740112994,1.5213674463276843,0.5620745480225992,0.041527777777777775,-0.23340277777777776,10.554652777777777,0.002638888888888889,-0.011875,0.0657638888888889
2,100,300,100,8000.0,27.0,194.51020408163265,31.5,0.6699702337423314,1.2763694551136373,0.604115726751592,-0.015416666666666665,-0.25833333333333336,10.562916666666666,0.0036111111111111114,-0.011754385964912281,0.050416666666666665
3,200,100,100,8000.0,121.87155963302752,18.9,21.0,0.9740692033898308,0.8628132485875717,0.8205129152542381,0.07090277777777779,-0.23715277777777777,10.557916666666667,0.0041666666666666675,-0.011290322580645162,0.02909722222222222
4,200,200,100,8000.0,115.6788990825688,98.33944954128441,40.62385321100918,1.0281037062146898,1.2961033163841806,0.4903664638418082,0.025972222222222223,-0.2560416666666667,10.560347222222223,0.006842105263157895,-0.011041666666666665,0.09652777777777778
5,200,300,100,8000.0,124.59633027522936,200.39449541284404,54.287234042553195,0.9471244915254241,1.4063450677966107,0.3436184983050847,0.04854166666666667,-0.21381944444444445,10.558819444444444,0.004166666666666667,-0.012222222222222225,0.13909722222222223
6,300,100,100,8000.0,227.88990825688074,12.98076923076923,14.155339805825243,0.9495870395480231,0.9930467062146899,0.9097493338983057,0.03930555555555556,-0.29854166666666665,10.548402777777776,0.005486111111111112,-0.012181818181818183,0.013125000000000001
7,300,200,100,8000.0,221.44954128440367,103.29357798165138,47.8125,1.07518466101695,1.207881056497175,0.35086166158192134,0.04083333333333334,-0.2527083333333333,10.568333333333335,0.003829787234042553,-0.01236111111111111,0.12048611111111113
8,300,300,100,8000.0,220.45871559633028,201.88073394495413,61.92660550458716,1.1371867514124299,1.38649902259887,0.2078804610169493,0.051944444444444446,-0.20506944444444444,10.553819444444445,0.0009027777777777778,-0.011944444444444445,0.18680555555555556
9,100,100,200,8000.0,25.92,14.051020408163266,106.01834862385321,0.7882080847457632,0.898884542372882,1.224829429378531,0.10159722222222221,-0.24972222222222223,10.556527777777777,0.004791666666666666,-0.011111111111111112,0.02513888888888889
10,100,200,200,8000.0,59.24271844660194,96.91578947368421,118.1559633027523,0.27248996327683644,1.1660148700564983,0.9855136666666677,0.06818181818181818,-0.2674125874125874,10.542797202797201,0.005,-0.012657342657342658,0.1360839160839161
11,100,300,200,8000.0,58.03448275862069,187.88659793814432,116.4,0.22168105886075956,1.2889423450000002,0.7817424162650605,0.010972222222222223,-0.24513888888888888,10.543333333333333,0.0014583333333333332,-0.01361111111111111,0.16645833333333332
12,200,100,200,8000.0,124.10091743119266,43.61538461538461,115.6788990825688,0.9271329943502835,0.47559021468926543,1.13255079661017,0.1388888888888889,-0.25090277777777786,10.552013888888888,0.0022916666666666667,-0.012847222222222223,0.11368055555555553
13,200,200,200,8000.0,123.93,117.90825688073394,125.06603773584905,0.8071854073446332,0.9058378988700575,0.8060264355932211,0.027986111111111114,-0.27388888888888885,10.547986111111111,-0.0010526315789473682,-0.015486111111111114,0.18951388888888887
14,200,300,200,8000.0,143.1743119266055,204.12,148.37614678899084,0.6097350790960454,1.2600317118644067,0.5874259491525424,0.07826388888888888,-0.25451388888888893,10.547500000000001,0.0002777777777777778,-0.015069444444444444,0.257638888888889
15,300,100,200,8000.0,221.94495412844037,43.43478260869565,112.95412844036697,1.0407069152542379,0.4093870005649719,1.0169492881355933,0.08146853146853147,-0.26524475524475527,10.543636363636363,0.0034965034965034965,-0.012797202797202796,0.12944055944055943
16,300,200,200,8000.0,227.14678899082568,126.44554455445545,138.22018348623854,1.0511374632768367,0.8113864745762723,0.7133133220338983,0.05591549295774648,-0.2610563380281691,10.551760563380281,-0.000784313725490196,-0.014929577464788733,0.23725352112676054
17,300,300,200,8000.0,230.86238532110093,221.44954128440367,152.3394495412844,0.9624801525423736,1.0819932598870055,0.47109943502824847,0.04326388888888889,-0.23374999999999999,10.55159722222222,-0.0028000000000000004,-0.015555555555555557,0.3095833333333333
18,100,100,300,8000.0,32.96842105263158,21.857142857142858,210.30275229357798,0.6718820621468928,0.7916848813559326,1.2077356892655366,0.07256944444444444,-0.26958333333333334,10.546944444444444,0.0044444444444444444,-0.011597222222222224,0.041666666666666664
19,100,200,300,8000.0,60.8936170212766,116.42201834862385,215.25688073394497,0.24771814463276884,1.1150222881355938,1.2327975310734467,0.02126760563380282,-0.2847183098591549,10.552957746478873,0.003469387755102041,-0.013591549295774647,0.15816901408450704
20,100,300,300,8000.0,65.88990825688073,199.1559633027523,210.05504587155963,0.15630871016949158,1.2903089830508474,1.1518183107344637,0.019929577464788732,-0.2813380281690141,10.545,-0.00046874999999999977,-0.014718309859154932,0.22316901408450704
21,200,100,300,8000.0,122.61467889908256,37.08791208791209,202.37614678899084,0.9930465310734462,0.5147037853107344,1.1096624180790966,0.11195804195804195,-0.2788111888111888,10.555804195804196,0.0038461538461538464,-0.012797202797202797,0.12384615384615386
22,200,200,300,8000.0,134.25688073394497,114.02912621359224,193.21100917431193,0.6947707011299439,0.9371286502824865,0.9986962203389833,0.06762237762237763,-0.25342657342657343,10.55090909090909,0.0024475524475524478,-0.014545454545454545,0.21
23,200,300,300,8000.0,150.60550458715596,210.55045871559633,229.87155963302752,0.47109946327683627,1.2149789378531068,0.9450960847457638,0.020633802816901407,-0.2383098591549296,10.550211267605635,-0.0021126760563380284,-0.015704225352112675,0.30225352112676057
24,300,100,300,8000.0,225.41284403669724,46.66019417475728,214.5137614678899,1.0323049717514132,0.387367599435029,1.2057075141242934,0.0671969696969697,-0.2571969696969697,10.557045454545454,0.0004347826086956521,-0.014469696969696971,0.20037878787878788
25,300,200,300,8000.0,231.3577981651376,142.92660550458714,229.37614678899084,0.8996088310734474,0.6133566672316384,0.9494423502824869,0.0817361111111111,-0.23208333333333334,10.568055555555555,-0.0022916666666666667,-0.01638888888888889,0.31194444444444447
26,300,300,300,8000.0,243.4954128440367,229.37614678899084,238.78899082568807,0.7551791135593228,0.9685643282485881,0.7963206107344636,0.07506944444444444,-0.24208333333333332,10.560902777777777,-0.003958333333333334,-0.016805555555555556,0.38958333333333334
27,-100,100,100,,,,,,,,,,,,,
28,-100,200,100,,,,,,,,,,,,,
29,-100,300,100,,,,,,,,,,,,,
30,-200,100,100,,,,,,,,,,,,,
31,-200,200,100,,,,,,,,,,,,,
32,-200,300,100,8000.0,-125.33944954128441,197.91743119266056,16.53061224489796,0.9788497175141252,1.420831728813559,0.9152543050847469,0.11029411764705882,-0.21698529411764705,10.569191176470587,0.0048529411764705885,-0.011470588235294118,0.010073529411764707
33,-300,100,100,,,,,,,,,,,,,
34,-300,200,100,,,,,,,,,,,,,
35,-300,300,100,8000.0,-232.10091743119267,195.6880733944954,12.342857142857143,0.9295957457627126,1.4118503220338978,1.018253135593221,0.05645833333333334,-0.2309027777777778,10.542986111111112,0.005555555555555556,-0.01173611111111111,0.0015277777777777774
36,-100,100,200,,,,,,,,,,,,,
37,-100,200,200,8000.0,-11.79611650485437,94.37614678899082,104.77981651376147,1.0660580000000008,1.3683909039548021,1.2411997231638419,-0.01076388888888889,-0.2648611111111111,10.551319444444443,0.0028472222222222223,-0.011250000000000001,0.07208333333333333
38,-100,300,200,8000.0,-13.5,198.41284403669724,112.45871559633028,0.9997105372881363,1.4270603502824852,1.0578009039548022,0.02902777777777778,-0.2679861111111111,10.554444444444444,0.0036111111111111114,-0.011805555555555557,0.08729166666666666
39,-200,100,200,,,,,,,,,,,,,
40,-200,200,200,8000.0,-113.69724770642202,100.56880733944953,108.24770642201835,1.0956106440677973,1.2609013785310743,1.165435655367232,0.06458333333333334,-0.24993055555555557,10.550069444444444,0.0031944444444444446,-0.011111111111111112,0.07229166666666667
41,-200,300,200,8000.0,-117.66055045871559,200.88990825688074,108.24770642201835,1.0801102937853113,1.3759236158192092,1.0531655649717513,0.027499999999999997,-0.28180555555555553,10.53972222222222,0.0031944444444444446,-0.012916666666666667,0.09319444444444443
42,-300,100,200,,,,,,,,,,,,,
43,-300,200,200,8000.0,-220.45871559633028,91.1559633027523,103.04587155963303,1.0084022598870057,1.305084853672317,1.179921904519774,0.07340277777777778,-0.24625,10.56013888888889,0.002847222222222222,-0.010138888888888888,0.07111111111111112
44,-300,300,200,8000.0,-221.94495412844037,198.41284403669724,104.36538461538461,1.038968548022599,1.386209005649717,1.1016947118644074,0.012430555555555556,-0.2700694444444445,10.556805555555556,0.0034027777777777776,-0.012986111111111111,0.08381944444444445
45,-100,100,300,,,,,,,,,,,,,
46,-100,200,300,8000.0,-14.4,99.08256880733946,205.59633027522935,0.9863828700564979,1.2372882033898314,1.2595972316384183,0.07816901408450704,-0.19669014084507042,10.548661971830985,0.0022535211267605635,-0.01176056338028169,0.09443661971830986
